NPC Name:|Endless||||
agony10|Так что они похоронили своих жертв далеко от глаз. Мое тело лежит за этими скалами... где-то.||||
p869|Нет.||||
agony11|Как знаешь. Ты можешь оставить меня с моими агониями, тогда.||||
mag50|<<Мэгготсон явно подвергся пыткам. Сломанные ребра торчат из высохшей плоти. Его зубы в осколках. Ржавый крюк все еще торчит из его плеча.>>||||
mag51|...Привет, приятель.||||
p870|Мэгготсон, что с тобой случилось?||||
mag52|Лорд Риддер... Лорд Риддер сделал это.||||
mag53|<<Он выплевывает пожелтевший зуб на землю у твоих ног.>>||||
mag54|После того, как ты рассказал мне о том, что Ферма Плоти разумна, я подумал, что это довольно забавно. Рассказал об этом некоторым своим друзьям. Они рассказали своим друзьям... ||||
mag55|И прежде чем ты это понял, Лорд Риддер посетил мою ферму. Немного поколотил меня, сказал, что нам есть о чем поговорить...||||
p871|Так Риддер сделал это с тобой?||||
mag56|Он думал, что я скрываю от него детали. Правда в том, что я почти ничего не знал... Я уже рассказал ему почти все, но он все равно пытал меня, просто чтобы убедиться.||||
mag57|Но не волнуйся, приятель. Я не упоминал твоего имени.||||
p872|Спасибо, Мэгготсон. ||||
mag58|Я Вечный. Меня не так-то легко убить, знаешь ли? И даже самая сильная боль — как полузабытое воспоминание. Но я беспокоился, что он может сделать с тобой, если бы подумал, что ты знаешь больше, чем я, о ферме.||||
p873|Все это только потому, что ты упомянул, что Ферма Плоти может быть разумной?||||
mag59|Да. Лорд Риддер искал изъян в фермах годами. Его молитвы наконец услышаны.||||
p874|Что он делает сейчас? ||||
mag60|Лорд Риддер собирается расследовать слухи о Ферме Плоти, и если он сможет доказать, что они правдивы, он попытается возобновить старые Крестовые походы... ||||
mag61|Он где-то здесь... ты должен остановить его, приятель.||||
ghostCharm1|На этом холме пали последние защитники. О, как Вечные набросились на них! Как они пировали на плоти и крови...||||
ghostCharm2|Я все еще вижу это, смертный. Я чувствую сладковатый запах смерти. Я чувствую холод смерти на своей призрачной коже.||||
ghostCharm3|Это место памяти. Если ты пришел сюда не из уважения, я должен попросить тебя уйти.||||
p900|Что здесь произошло?||||
ghostCharm4|Когда Вечные были впервые созданы, их поглотил ненасытный голод. Они набросились на своих смертных собратьев и совершили невыразимые деяния. Это время известно как Годы Пожирания.||||
ghostCharm5|Духи вроде меня — это остатки травмы. Я не просто ((помню)) те невыразимые годы... Я все еще живу ими.||||
ghostCharm6|Но я сохраняю достаточно рассудка, чтобы отличать прошлое от настоящего... в основном. И поэтому я охраняю это место. Чтобы люди помнили.||||
p901|@@ Я пришел отдать дань уважения.||||
ghostCharm7|%% Почетное намерение. Я открою дверь в остальную часть гробницы, чтобы ты мог скорбеть в мире.||||
ghostCharm8|&& Я ценю жест. Однако, как молодой смертный, ты не можешь надеяться полностью понять, что здесь произошло. По этой причине я должен держать гробницу запечатанной. ||||
myg1|Нет, нет, нет! Ты не можешь войти! ## Уходи!||||
p905|Кто ты?||||
myg2|Меня зовут Мигар. И мне все равно, кто ты! Найди себе свою гробницу! Я заплатил за эту честно!||||
p906|Расскажи мне больше о себе, Мигар.||||
myg3|Нет!||||
p904|@@ Впусти меня, Мигар. Пожалуйста.||||
myg5|%% <<С другой стороны двери следует долгая пауза. Затем вздох.>>||||
myg6|Ладно.##<<Ты слышишь звук отодвигаемого засова. Дверь открывается.>>||||
myg7|&& Нет!||||
p907|Почему ты не впускаешь меня? ||||
myg8|Потому что я заплатил за исключительное право жить в этой гробнице. Я должен притворяться мертвым, а не развлекать посетителей! Уходи!||||
p908|Почему ты притворяешься мертвым?||||
myg9|Я каюсь за свое бессмертие! Если я покажу свою преданность истинной смерти, Перевозчик отнесет меня в загробную жизнь по моему выбору!||||
p909|У меня нет времени на это. ||||
myg10|<<Это, очевидно, не обычный Вечный. Этот 'Мигар' — призрак, а оригинальный Мигар, который был заперт здесь, нигде не виден. >>||||
myg11|На что ты смотришь, смертный?||||
p910|Ты... призрак.||||
myg12|Что? Чушь. Я плоть и кровь, как и ты.||||
myg13|<<Чтобы доказать свою точку зрения, он машет рукой в твою сторону. Она проходит сквозь тебя. Он усмехается, видимо, считая, что доказал свою правоту.>>||||
p911|Я думаю, тебя съел Криптовый Червь.||||
myg14|<<Когда ты говоришь это, глаза призрака становятся пустыми. Он смотрит вдаль долгим взглядом, затем отпрыгивает с криком. Он отступает, глядя на воспоминание, которое видит только он.>>||||
myg15|Нет, пожалуйста... Перевозчик, спаси меня... Спаси меня! Нет!||||
myg16|<<Он сворачивается в клубок, рыдая, и больше ничего не говорит.>>||||
