NPC Name:|Endless||||
AphraC24|Да. Он сказал мне, что я ошибаюсь, что это всего лишь мираж Искажения, что это не мой отдел. Даже усомнился, не поддаюсь ли я Искажению сама. С тех пор за мной наблюдают.||||
AphraC25|Ну, Гильдия Машинистов уполномочена действовать с властью самого Короля. Мои коллеги используют свои знаки для расследования преступлений, реквизиции товаров и вообще принуждения к повиновению... ||||
AphraC26|<<Она хмурится.>> Я должна подчеркнуть, что эта брошь — привилегия, а не игрушка. Надеюсь, вы не сделаете с ней ничего неподобающего?||||
AphraC27|<<Она выглядит облегченной.>> Хорошо. В конце концов, если Гильдия узнает... ##Ну, неважно. Я нарушу тысячу правил, если это то, что нужно, чтобы спасти Королевство. ||||
AphraC28|Сначала мы должны привлечь внимание Короля. ##Около месяца назад в [[кладбище]] за пределами Феррополиса были зафиксированы странные явления. Мой анализ предполагает, что эти явления — секретное сообщение от Его Величества.||||
AphraC29|Возьмите мой [[Знак Гильдии Машинистов]] и исследуйте кладбище. [[Хранитель кладбища]] может вам помочь. ##Используйте его осторожно, друг. Эти знаки обладают большой властью по всему Королевству. ||||
AphraC30|Теперь, я могу ошибаться, но я подозреваю, что сообщение начнется с музыки — вот так. ##<<Она напевает завораживающую мелодию, одновременно знакомую и эфирную, как колыбельная из самого начала времен.>>||||
AphraC31|Итак, ваша миссия ясна?||||
AphraC32|<<Она выглядит искренне довольной.>> Как мило! Ну, возможно, если вся эта история с Машинистами не сработает, я смогу зарабатывать на жизнь как трубадур. ||||
AphraC33|За пределами Феррополиса, на [[северо-западе]]. Если вы выйдете через главную дамбу, вы увидите [[сломанные лей-пилоны]], спускающиеся вниз слева. Следуйте за ними, пока не дойдете до кладбища.||||
AphraC34|Правда? <<Она с волнением читает расшифровку.>> ##Посмотрим... хммм. Может ли это...? Нет... подождите. ##О! ((О!)) ||||
AphraC35|<<Она сияет, глядя на вас.>> Звёзды в огне, значит, мне это ((не)) почудилось. ##Это подтверждает мой анализ. Король говорит с нами, и мы должны показать, что услышали. ||||
